Date,Tin_measured,Tin_estimated,residual_c,cumulative_gap_c_h
2021-09-21 00:00:00+00:00,31.359402220702137,33.160141272754856,-1.8007390520527184,-1615.6194750740424
2021-09-22 00:00:00+00:00,31.117485248674395,33.185046463900825,-2.0675612152264358,-1665.240944239477
2021-09-23 00:00:00+00:00,31.215126888212,33.21084630886471,-1.995719420652712,-1713.1382103351418
2021-09-24 00:00:00+00:00,31.373102333676318,33.24598156115487,-1.8728792274785526,-1758.0873117946267
2021-09-25 00:00:00+00:00,31.65871303872432,33.26241388432627,-1.6037008456019528,-1796.5761320890733
2021-09-26 00:00:00+00:00,31.46732319743097,33.27072174889194,-1.8033985514609665,-1839.8576973241363
2021-09-27 00:00:00+00:00,31.46272622690601,33.28050140666236,-1.8177751797563557,-1883.484301638289
2021-09-28 00:00:00+00:00,31.369042891198703,33.30050715911218,-1.9314642679134781,-1929.8394440682123
2021-09-29 00:00:00+00:00,31.37935924796034,33.32494140236849,-1.945582154408143,-1976.5334157740074
2021-09-30 00:00:00+00:00,31.332670558904084,33.363478202760206,-2.0308076438561216,-2025.2727992265543
2021-10-01 00:00:00+00:00,31.201337048059134,33.43188384828493,-2.230546800225797,-2078.805922431973
2021-10-02 00:00:00+00:00,31.08906252387474,33.48393681628672,-2.394874292411981,-2136.28290544986
2021-10-03 00:00:00+00:00,30.864457421428394,33.52576253857016,-2.66130511714177,-2200.1542282612622
2021-10-04 00:00:00+00:00,29.87332291473568,33.56132638681234,-3.6880034720766566,-2288.6663115911015
2021-10-05 00:00:00+00:00,29.765302248748977,33.58175324576658,-3.816450997017601,-2380.2611355195254
2021-10-06 00:00:00+00:00,30.020285064985504,33.58548464748785,-3.565199582502345,-2465.8259254995814
2021-10-07 00:00:00+00:00,29.989449635125364,33.58951345090544,-3.6000638157800804,-2552.2274570783034
2021-10-08 00:00:00+00:00,29.802236993410745,33.59547725751685,-3.793240264106101,-2643.2652234168495
2021-10-09 00:00:00+00:00,29.96642022229703,33.59807266169293,-3.6316524393958978,-2730.4248819623513
2021-10-10 00:00:00+00:00,29.707435975886685,33.59794654158115,-3.8905105656944667,-2823.7971355390196
2021-10-11 00:00:00+00:00,29.512632916638506,33.59795898648715,-4.085326069848649,-2921.844961215387
2021-10-12 00:00:00+00:00,29.44392514394066,33.59750654783917,-4.153581403898502,-3021.5309149089508
2021-10-13 00:00:00+00:00,29.25268757968436,33.593872560694415,-4.341184981010055,-3125.719354453193
2021-10-14 00:00:00+00:00,29.095297561282838,33.59187800581472,-4.496580444531883,-3233.637285121956
2021-10-15 00:00:00+00:00,29.05141616828401,33.58878334331039,-4.537367175026379,-3342.53409732259
2021-10-16 00:00:00+00:00,29.134937929206114,33.582797482019885,-4.447859552813772,-3449.282726590119
2021-10-17 00:00:00+00:00,29.193399897720642,33.576991742388856,-4.383591844668213,-3554.488930862157
2021-10-18 00:00:00+00:00,29.052515725148666,33.572541583206636,-4.520025858057966,-3662.9695514555488
